2021	4	2	20	32	 35.6	 66.408	 32.866	 1.3	 LH	10
2021	3	27	5	8	 11.6	 66.392	 30.912	 0.6	 LH	10
2021	2	8	0	7	 30.6	 67.178	 32.499	 1.6	 LH	10
2020	12	12	18	37	 02.5	 66.387	 32.049	 1.0	 LH	10
2020	11	13	0	58	 51.3	 67.837	 32.8	 2.5	 LB	24
2020	8	13	21	37	 51.4	 66.744	 31.464	 1.1	 LH	10
2020	5	19	7	29	 46.5	 66.628	 32.274	 0.7	 LH	10
2020	4	23	16	53	 04.6	 66.313	 30.51	 0.9	 LH	10
2020	4	1	6	52	 23.3	 66.985	 31.346	 0.8	 LH	10
2020	4	1	4	44	 28.8	 66.974	 31.197	 2.3	 LH	10
2020	3	28	20	56	 36.4	 66.514	 31.284	 1.3	 LH	10
2020	3	6	3	53	 38.3	 66.937	 31.082	 1.8	 LB	10
2020	1	11	9	47	 34.1	 66.337	 31.414	 0.5	 LH	10
2020	1	9	7	30	 46.2	 66.412	 34.478	 2.0	 LH	10
2019	12	10	16	58	 25.8	 67.095	 32.407	 1.2	 LH	10
2019	12	3	22	15	 37.8	 66.949	 31.591	 0.9	 LH	10
2019	11	28	22	49	 37.6	 67.793	 30.887	 1.9	 LB	5
2019	11	5	17	31	 58.2	 66.71	 33.678	 2.8	 LH	10
2019	9	28	19	19	 02.3	 67.878	 30.985	 1.1	 LB	6
2019	9	26	0	44	 44.4	 66.504	 32.903	 0.8	 LH	10
2019	9	18	16	53	 52.3	 66.677	 32.545	 0.8	 LH	10
2019	9	2	14	32	 10.2	 66.923	 31.333	 0.6	 LH	10
2019	8	4	0	43	 36.1	 66.954	 31.059	 1.1	 LH	7
2019	5	21	13	21	 33.1	 66.863	 30.562	 1.1	 LH	10
2019	5	11	18	8	 22.2	 66.523	 31.914	 1.0	 LH	10
2019	5	8	5	41	 22.0	 67.358	 32.59	 0.8	 LH	10
2019	4	30	0	46	 16.5	 66.437	 32.025	 0.8	 LH	10
2019	4	11	19	28	 03.4	 66.748	 31.266	 1.6	 LH	6
2019	3	25	1	18	 15.2	 67.891	 33.452	 2.6	 LH	23
2019	3	19	23	15	 44.5	 66.168	 30.528	 0.9	 LH	10
2019	3	8	4	51	 54.3	 67.282	 32.413	 1.9	 LH	10
2019	2	26	19	57	 47.5	 66.858	 31.626	 1.0	 LH	10
2019	2	7	4	23	 47.1	 67.052	 32.294	 1.0	 LH	10
2019	2	4	15	59	 38.8	 67.137	 32.087	 1.2	 LH	10
2018	12	29	21	52	 27.4	 66.803	 31.275	 0.8	 LH	10
2018	12	21	10	9	 21.1	 66.417	 32.212	 1.7	 LH	13
2018	11	27	16	1	 39.3	 67.399	 32.048	 0.4	 LH	10
2018	8	18	16	50	 58.1	 66.243	 30.885	 0.7	 LH	10
2018	8	13	13	13	 42.8	 66.858	 31.322	 1.6	 LH	10
2018	8	13	0	17	 25.8	 66.856	 32.617	 1.4	 LH	10
2018	7	15	4	14	 09.3	 66.601	 32.846	 1.0	 LH	10
2018	5	29	17	30	 17.6	 67.108	 30.843	 1.0	 LH	7
2018	5	23	4	46	 57.8	 66.367	 31.173	 0.5	 LH	10
2018	5	11	21	42	 37.2	 66.767	 32.405	 0.8	 LH	10
2018	4	11	6	55	 09.4	 66.71	 30.708	 1.2	 LH	10
2018	4	4	5	10	 32.2	 66.185	 30.984	 1.3	 LH	26
2017	12	2	15	33	 50.6	 67.579	 33.161	 1.6	 LH	17
2017	11	17	4	13	 10.0	 66.429	 31.519	 1.6	 LH	8
2017	11	14	9	55	 41.8	 66.092	 30.836	 0.9	 LH	15
2017	5	28	1	50	 17.8	 66.705	 31.091	 1.8	 LH	10
2017	5	26	21	31	 33.6	 66.992	 32.191	 0.8	 LH	17
2017	5	20	8	30	 00.3	 66.818	 31.212	 1.2	 LH	4
2017	3	27	0	5	 16.9	 66.297	 31.028	 1.0	 LH	22
2017	3	19	17	30	 01.1	 66.907	 31.582	 2.0	 LH	7
2017	1	14	5	8	 17.8	 68.881	 32.759	 1.3	 LH	10
2017	1	8	10	28	 13.8	 69.173	 33.587	 2.0	 LH	10
2017	1	3	10	40	 31.6	 66.131	 31.001	 1.8	 LH	12
2016	11	20	18	21	 00.1	 66.987	 31.393	 1.6	 LH	21
2016	11	19	20	47	 20.5	 66.726	 32.528	 1.1	 LH	14
2016	9	15	8	13	 02.5	 66.874	 30.935	 2.0	 LH	27
2016	8	7	19	42	 10.8	 66.407	 31.456	 1.1	 LH	13
2016	8	3	15	49	 55.9	 66.357	 30.589	 1.6	 LH	14
2016	7	30	21	42	 24.7	 66.408	 32.984	 1.5	 LH	10
2016	7	20	22	26	 08.8	 67.623	 30.462	 0.5	 LH	10
2016	7	9	17	38	 19.5	 67.231	 32.258	 0.8	 LH	10
2016	6	13	6	16	 09.9	 69.466	 33.319	 2.1	 LH	10
2016	5	17	11	13	 19.7	 66.889	 30.127	 1.5	 LH	4
2016	4	23	0	9	 23.6	 67.567	 33.29	 1.4	 LH	10
2016	4	3	0	4	 28.4	 67.548	 31.87	 1.0	 LH	10
2016	2	28	17	48	 08.1	 67.013	 31.933	 1.8	 LH	25
2015	9	11	19	23	 51.7	 66.38	 31.362	 2.4	 LH	19
2015	8	1	4	31	 04.2	 66.211	 30.587	 0.7	 LH	10
2015	7	12	11	31	 57.1	 66.435	 31.432	 0.8	 LH	11
2015	7	6	17	31	 34.4	 66.384	 31.844	 1.7	 LH	15
2015	6	26	3	45	 49.0	 66.617	 31.962	 0.7	 LH	14
2015	6	23	6	15	 59.4	 66.871	 30.972	 1.0	 LH	9
2015	5	31	0	40	 34.5	 66.632	 33.242	 0.8	 LH	5
2015	5	10	14	3	 11.4	 66.733	 31.133	 1.4	 LH	24
2015	4	22	2	8	 55.1	 66.953	 31.032	 0.7	 LH	5
2015	4	4	20	23	 38.6	 66.162	 30.78	 0.6	 LH	6
2015	2	28	19	33	 48.8	 66.279	 31.889	 1.2	 LH	8
2014	12	27	2	4	 59.3	 66.871	 31.205	 1.0	 L 	10
2014	12	13	21	10	 40.2	 66.332	 31.093	 1.2	 L 	13
2014	11	30	9	43	 19.4	 67.159	 32.471	 0.7	 L 	10
2014	11	23	23	20	 11.6	 66.498	 31.53	 1.1	 L 	10
2014	10	11	0	32	 42.5	 66.006	 32.722	 0.9	 L 	5
2014	10	2	12	19	 24.0	 66.399	 32.515	 1.4	 L 	10
2014	9	12	22	9	 42.2	 66.351	 31.595	 0.6	 L 	10
2014	9	5	2	27	 28.3	 66.404	 31.743	 0.8	 L 	10
2014	8	29	23	37	 39.2	 66.597	 31.582	 0.9	 L 	3
2014	8	20	2	27	 38.4	 66.276	 31.808	 1.3	 L 	10
2014	2	25	18	53	 06.6	 66.432	 32.449	 1.7	 L 	10
2013	11	26	20	39	 06.3	 66.506	 30.855	 0.5	 L 	15
2013	5	1	22	52	 21.3	 66.483	 30.826	 1.3	 L 	24
2013	4	3	14	49	 35.4	 66.978	 30.247	 1.5	 L 	10
2012	8	27	7	29	 45.0	 66.164	 30.798	 1.0	 L 	10
2012	4	22	20	9	 32.7	 66.995	 31.291	 1.3	 L 	10
2012	3	27	7	13	 12.4	 66.114	 30.364	 0.9	 L 	10
2012	2	15	6	48	 09.8	 66.517	 31.891	 1.2	 L 	10
2012	1	8	20	54	 25.8	 66.797	 31.453	 0.7	 L 	10
2011	11	15	17	48	 10.1	 67.431	 31.691	 1.5	 L 	4
2011	10	11	20	4	 59.8	 66.446	 30.595	 1.2	 L 	18
2011	8	13	11	54	 54.4	 66.278	 33.983	 1.2	 L 	10
2011	6	16	15	44	 06.7	 66.581	 31.566	 1.6	 L 	10
2010	9	5	5	17	 32.9	 66.152	 30.786	 1.4	 L 	12
2010	5	20	1	33	 48.4	 66.277	 32.057	 0.7	 L 	10
2010	4	6	4	49	 03.3	 66.896	 31.075	 1.2	 L 	6
2010	3	27	23	6	 56.3	 66.237	 31.876	 0.7	 L 	6
2010	2	25	1	42	 14.1	 66.378	 30.634	 0.9	 L 	15
2009	12	11	23	53	 52.0	 67.081	 31.795	 1.2	 L 	12
2009	12	3	19	55	 45.2	 66.349	 31.227	 0.8	 L 	12
2009	11	28	14	32	 22.8	 66.225	 33.098	 1.6	 L 	3
2009	11	16	4	27	 26.2	 66.019	 30.051	 1.6	 L 	14
2009	9	8	4	42	 17.1	 66.774	 31.068	 1.4	 L 	15
2009	9	8	0	23	 48.0	 66.822	 30.962	 2.2	 LN	15
2009	8	31	15	17	 50.5	 66.296	 31.056	 1.5	 L 	31
2009	5	25	20	58	 04.3	 67.008	 31.818	 1.1	 L 	12
2008	12	21	4	20	 54.4	 69.739	 30.169	 1.3	 L 	3
2008	12	19	8	38	 22.5	 69.712	 30.069	 0.9	 L 	3
2008	12	19	6	23	 46.5	 69.71	 30.189	 2.2	 LB	3
2008	12	19	6	20	 04.5	 69.716	 30.125	 1.2	 L 	3
2008	10	30	0	34	 41.2	 69.779	 30.111	 1.2	 L 	3
2008	10	25	17	22	 56.8	 69.715	 30.087	 1.1	 L 	3
2008	10	25	3	9	 45.7	 66.537	 32.429	 1.3	 L 	11
2008	10	15	12	43	 46.6	 69.684	 30.011	 1.1	 L 	3
2008	10	15	8	29	 31.2	 69.737	 30.068	 1.5	 L 	3
2008	10	14	21	7	 37.3	 69.748	 30.104	 1.3	 L 	3
2008	10	14	21	3	 52.6	 69.689	 30.03	 1.2	 L 	3
2008	10	14	20	19	 08.4	 69.707	 30.043	 1.3	 L 	3
2008	10	14	20	13	 36.9	 69.771	 30.245	 2.7	 LN	3
2008	10	14	16	47	 42.2	 69.744	 30.141	 3.4	 CB	3
2008	10	4	14	53	 35.9	 69.705	 30.045	 1.8	 L 	3
2008	9	26	13	35	 57.4	 69.699	 30.052	 1.6	 L 	3
2008	9	26	13	25	 59.3	 69.725	 30.087	 1.9	 L 	3
2008	9	12	20	14	 24.0	 68.743	 33.352	 1.2	 L 	10
2008	8	25	7	39	 55.6	 69.756	 30.12	 1.3	 L 	3
2008	8	25	4	53	 58.3	 69.746	 30.072	 1.8	 L 	3
2008	7	30	15	22	 14.2	 69.789	 30.254	 2.2	 L 	5
2008	7	25	18	9	 30.1	 69.732	 30.155	 1.4	 L 	3
2008	7	25	11	20	 41.8	 69.711	 30.042	 1.8	 L 	3
2008	7	12	17	17	 12.7	 68.375	 35.683	 2.7	 L 	10
2008	6	22	18	12	 53.2	 69.731	 30.031	 0.8	 L 	3
2008	6	22	18	1	 42.4	 68.188	 30.593	 1.3	 L 	19
2008	6	17	9	16	 27.6	 69.733	 30.011	 1.5	 L 	2
2008	6	17	0	35	 10.5	 69.727	 30.067	 1.1	 L 	3
2008	5	29	16	22	 44.2	 69.625	 30.015	 2.9	 L 	3
2008	5	12	0	13	 29.4	 69.722	 30.011	 1.6	 L 	3
2008	5	10	15	5	 08.7	 66.877	 31.718	 1.6	 L 	11
2007	11	23	4	22	 30.3	 66.334	 32.693	 1.4	 L 	11
2007	10	30	0	19	 15.9	 66.61	 30.958	 0.5	 L 	11
2007	9	11	8	4	 48.1	 69.779	 30.06	 1.3	 L 	3
2007	8	19	22	56	 03.2	 69.495	 32.542	 3.5	 CB	10
2007	8	3	0	59	 38.3	 66.02	 30.369	 0.4	 L 	18
2007	8	1	4	31	 57.3	 66.576	 31.286	 1.3	 L 	20
2007	4	8	14	35	 10.7	 66.035	 33.386	 2.4	 L 	4
2007	3	29	22	53	 21.7	 66.131	 30.547	 0.8	 L 	15
2007	3	13	14	31	 28.2	 66.282	 31.175	 1.9	 L 	27
2006	10	25	12	24	 42.5	 66.954	 30.994	 0.7	 L 	6
2006	7	11	18	24	 41.6	 67.296	 32.208	 2.1	 L 	10
2006	4	4	1	47	 02.7	 66.25	 31.023	 1.1	 L 	13
2006	2	18	8	10	 02.5	 66.8	 32.487	 1.7	 L 	2
2006	1	13	21	35	 01.7	 66.638	 31.032	 0.9	 L 	10
2005	12	12	1	46	 03.5	 66.893	 30.946	 1.2	 L 	7
2005	12	2	0	3	 57.2	 66.893	 31.326	 1.6	 L 	8
2005	10	23	0	34	 05.9	 66.635	 33.187	 1.6	 L 	11
2005	10	19	3	15	 44.7	 66.886	 30.992	 1.2	 L 	11
2005	10	1	1	22	 59.0	 67.249	 32.485	 1.6	 L 	10
2005	8	22	2	42	 41.1	 66.388	 30.825	 0.8	 L 	11
2005	5	17	2	44	 11.1	67	 31.173	 1.3	 L 	7
2005	3	18	1	49	 43.8	 67.124	 31.938	 1.1	 L 	6
2005	3	15	16	17	 17.1	 69.905	 33.061	 1.9	 L 	4
2005	3	1	20	0	 07.4	 69.851	 33.103	 1.7	 L 	10
2005	2	16	6	48	 30.5	 67.437	 31.848	 1.7	 L 	1
2004	12	15	5	14	 01.2	 66.734	 30.496	 2.1	 LB	11
2004	10	3	20	59	 07.6	 67.854	 34.264	 3.3	 LB	10
2004	5	7	0	53	 25.1	 66.065	 30.043	 1.4	 L 	11
2004	4	16	20	16	 08.7	 66.932	 31.168	 2.9	 LN	8
2004	1	19	6	58	 45.2	 66.46	 31.209	 2.8	 LN	20
2003	8	12	23	8	 24.9	 66.362	 31.685	 2.3	 LB	6
2003	5	11	2	42	 50.4	 67.655	 33.66	 3.2	 L 	4
2003	1	13	10	4	 47.6	 66.745	 31.035	 1.6	 L 	8
2002	12	14	6	11	 16.4	 66.238	 31.573	 1.2	 L 	10
2002	12	6	2	16	 51.1	 66.28	 31.329	 3.2	 LN	7
2002	2	13	4	5	 11.2	 67.016	 31.317	 1.4	 L 	8
2002	2	8	9	12	 34.0	 66.119	 30.471	 1.6	 L 	10
2002	1	13	6	3	 46.2	 66.276	 33.242	 1.9	 L 	6
2002	1	1	1	11	 05.1	 67.905	 34.576	 2.1	 L 	1
2001	10	22	9	47	 34.1	 66.461	 33.044	 3.2	 LB	10
2001	7	9	9	26	 14.0	 67.822	 34.331	 1.8	 L 	5
2001	2	19	20	54	 58.0	 66.294	 30.22	 1.7	 L 	10
2001	2	19	7	18	 26.7	 66.774	 31.335	 1.6	 L 	10
2001	2	14	20	57	 44.5	 66.091	31	 0.9	 L 	10
2000	10	28	0	46	 44.3	 68.229	 35.214	 3.3	 LB	11
1999	12	18	12	25	 36.6	 66.26	 33.06	 2.5	 C 	6
1999	9	19	0	54	 05.4	 66.28	 32.05	 1.7	 L 	7
1999	8	17	5	46	 54.7	 67.83	 34.5	 2.8	 L 	0
1999	8	17	4	44	 36.2	 67.84	 34.56	 4.3	 L 	4
1999	7	28	23	38	 36.5	 67.83	 34.49	 2.1	 L 	0
1999	5	26	12	45	 28.2	 68.1	 30.23	 2.7	 C 	3
1998	7	26	14	31	 32.5	 66.24	 33.51	 3.2	 C 	12
1998	2	9	16	51	 05.8	 69.15	 32.67	 2.9	 C 	14
1997	3	9	19	36	 27.5	 66.91	 31.08	 2.6	 C 	13
1996	1	12	16	14	 13.7	 66.42	32	 1.9	 L 	0
1995	11	9	1	10	 27.2	 66.79	 33.14	 3.6	 LA	0
1995	9	18	3	26	 07.5	 66.49	 30.84	 3.5	 LA	0
1995	3	23	4	25	 07.3	 66.08	 30.57	 1.9	 C 	9
1994	5	27	23	35	 49.4	 66.35	 31.49	 2.0	 LA	0
1994	4	6	5	11	 49.4	 66.19	 31.28	 1.8	 LA	0
1993	7	6	23	47	 26.4	 66.01	 30.2	 1.5	 C 	0
1993	2	6	20	28	 21.3	 66.44	 31.9	 2.1	 C 	0
1991	7	30	2	19	 18.8	 66.69	 33.27	 2.4	 LA	0
1990	6	16	12	43	 26.1	 68.99	 33.94	 4.1	 LA	5
1989	11	18	14	14	 17.0	 66.51	32	 2.0	 L 	0
1989	9	11	23	16	 27.7	 67.17	 32.41	 3.0	 L 	2
1989	8	25	8	38	 13.2	 66.39	 30.87	 2.3	 L 	0
1989	4	16	6	34	44	 67.57	 33.71	 4.3	 L 	6
1988	7	4	1	55	 40.0	 66.32	 32.43	 2.4	 L 	0
1988	6	20	17	21	 12.8	 67.01	 31.33	 1.9	 C 	13
1988	6	4	23	5	 07.2	 67.55	 33.53	 3.1	 L 	0
1988	2	26	23	42	 52.5	 67.72	 34.23	 2.8	 L 	0
1986	7	22	7	48	 58.7	 66.21	 31.11	 2.4	 L 	0
1986	5	4	1	57	 09.1	 66.27	 31.67	 2.8	 L 	6
1985	5	18	1	24	 21.6	 66.59	 34.09	 2.0	 C 	0
1985	1	25	3	30	 46.1	 66.43	 31.53	 2.7	 L 	0
1983	9	11	9	47	 43.9	 66.81	 30.11	 2.8	 LA	0
1982	6	19	7	0	 51.9	 66.5	 30.52	 2.6	 L 	8
1981	11	15	23	3	 03.8	 67.41	 32.47	 2.4	 L 	0
1981	4	10	19	43	31	 68.7	 37.2	 4.5	 LH	0
1978	8	3	11	15	31	 66.7	 30.2	 2.7	 LW	0
1978	7	24	15	29	51	67	31	 2.6	 LW	0
1975	7	25	23	29	15	 68.8	 33.6	 2.7	 PA	0
1974	9	30	9	11	42	 67.7	 33.7	 4.2	 PA	23
1974	7	26	12	13	28	 68.1	 39.7	 3.1	 PA	0
1974	3	20	9	26	32	 67.9	 39.6	 3.0	 PA	0
1973	1	7	16	35	11	67	 31.3	 3.7	 LW	0
1972	8	15	6	34	35	 66.2	31	 2.3	 LW	0
1972	3	5	12	16	30	 67.4	 31.1	 2.7	 PA	0
1971	5	7	12	38	56	70	 31.3	 3.5	 PA	0
1971	4	9	14	35	45	 66.2	 33.9	 2.8	 LW	0
1970	1	23	6	37	1	 66.2	 32.7	 2.7	 LW	0
1969	7	4	5	58	36	 66.8	31	 2.4	 LW	0
1968	11	22	7	39	37	 66.5	 32.6	 2.9	 LW	0
1968	10	24	20	13	52	 68.9	 32.9	 3.6	 LW	38
1968	10	24	20	13	45	 68.9	 32.9	 2.6	 I 	0
1968	10	24	20	12	27	 68.9	 32.9	 3.3	 LW	5
1967	5	20	23	18	12	 66.6	 33.7	 5.2	 LW	26
1966	1	22	23	46	48	 66.7	 33.2	 3.6	 LW	0
1965	5	9	23	29	21	 66.4	 31.9	 2.9	 LW	0
1963	7	25	2	7	43	 69.5	32	 2.9	 LW	0
1962	7	4	18	55	43	 66.6	 31.9	 4.5	 PA	0
1960	2	9	21	7	31	 67.6	 33.6	 2.7	 PA	8
1960	2	2	12	32	30	67	 30.9	 4.6	 LW	22

